skills,is_hot_technology,id
interwoven recordsmanager,False,5580
iron mountain accutrac,False,5581
juris,False,5582
justice systems fullcourt enterprise,False,5583
lawex trialworks,False,5584
lawlogix edge,False,5585
legal files software,False,5586
legaledge law firm suite,False,5587
levare center court,False,5588
lexisnexis casemap,False,5589
lexisnexis hotdocs,False,5590
lexisnexis lexis back office,False,5591
lexisnexis lexis front office,False,5592
lexisnexis pclaw,False,5593
lexisnexis shepard's citations service,False,5594
lt online corporation lawtrac,False,5595
lucid iq cmp,False,5596
netdocuments,False,5597
nolo quicken legal business pro,False,5598
opentext edocs dm,False,5599
orion law management systems orion,False,5600
perfectlaw all-in-one suite,False,5601
procat denoto,False,5602
prodoc,False,5603
saga practice manager,False,5604
selectica contract performance management,False,5605
smesource billingorchard,False,5606
software technology tabs3,False,5607
solution specialties tracker,False,5608
sustain justice edition,False,5609
synaptec lawbase case management,False,5610
synergy international systems synergy casetrack,False,5611
tabs3 practicemaster,False,5612
technovation software immigrationpro,False,5613
thomson elite prolaw,False,5614
thomson elite prolaw ready,False,5615
thomson west cowles estate practice system,False,5616
thomson west westlawpro,False,5617
timepro legal software timepro,False,5618
timesolv legal,False,5619
topdoglegal,False,5620
upside software upsidecontract,False,5621
verdict systems sanction,False,5622
virtual case management,False,5623
visionary legal technologies visionary professional,False,5624
wealthcounsel wealthdocs,False,5625
woll2woll infopower studio,False,5626
wolters kluwer loislaw,False,5627
world software corporation worldox,False,5628
worthmore software caseworth,False,5629
aderant compulaw,False,5630
american legalnet edockets,False,5631
american legalnet smart dockets,False,5632
corel office,False,5633
infocom jacs,False,5634
legal files software,False,5635
lexisnexis courtlink strategic profiles,False,5636
lexisnexis lexis advance,False,5637
lexisnexis smartlinx,False,5638
new dawn technologies justware court,False,5639
pts solutions winjuris court solutions,False,5640
public access to court electronic records (pacer),False,5641
syscon court clerk,False,5642
thomson reuters elite prolaw,False,5643
thomson reuters westlawnext,False,5644
courtroom scheduling software,False,5645
thomson reuters westlaw,False,5646
american legalnet uscourtforms,False,5647
appligent citation fdfmerge,False,5648
blumbeg drafting libraries,False,5649
bowne jfs litigator's notebook,False,5650
case analysis software,False,5651
casesoft depprep,False,5652
casesoft textmap,False,5653
casesoft timemap,False,5654
computer access catalog software,False,5655
dataflight opticon,False,5656
digital contract software,False,5657
dtsearch,False,5658
electronic discovery software,False,5659
electronic transcription management software,False,5660
findforms,False,5661
findlaw code of federal regulations cfr,False,5662
fund software atids,False,5663
imanage,False,5664
inmagic db/textworks,False,5665
intellipdf curves,False,5666
lawmanager,False,5667
legal document software,False,5668
lexisnexis applied discovery,False,5669
lexisnexis checkcite,False,5670
lexisnexis codemaster,False,5671
lexisnexis company analyzer,False,5672
lexisnexis concordance,False,5673
lexisnexis file and serve,False,5674
lexisnexis smartlinx,False,5675
lexisnexis time matters,False,5676
lexisnexis total search,False,5677
litigation support software,False,5678
nuance power pdf,False,5679
online public records search software,False,5680
ovid silverplatter webspirs,False,5681
pdf snake easy bates,False,5682
proforce paralegal pro-pack,False,5683
relativity e-discovery,False,5684
software technology practicemaster,False,5685
summation blaze,False,5686
sure will writer,False,5687
the sackett group macpac for legal,False,5688
thomas global register,False,5689
thomson compumark saegis,False,5690
thomson reuters livenote stream,False,5691
thomson west findlaw,False,5692
thomson west prolaw,False,5693
trialworks,False,5694
uniscribe,False,5695
westlaw real property deed images,False,5696
zylab zyimage,False,5697
acclaim legal acclaim depomanage,False,5698
acculaw court reporters billing scheduling job management system absms,True,5699
advantage software total eclipse,False,5700
audioscribe speechcat,False,5701
chase software solutions court reporting software,False,5702
cheetah international smartcat,False,5703
courtpages,False,5704
courtroom data solutions techlennium,False,5705
electronic transcript software protext,False,5706
fortherecord therecord player,False,5707
gigatron stenocat,False,5708
hth engineering start-stop powerplay,False,5709
omti reporterbase,False,5710
procat winner,False,5711
reporterworks,True,5712
stenograph case catalyst,False,5713
stenovations digital cat,False,5714
thomson west livenote,False,5715
vocedit,False,5716
data trace title iq,False,5717
file management software,False,5718
first american data tree parcel iq,False,5719
gators anywhere,False,5720
geographic information system gis databases,False,5721
landtitle usa,False,5722
property insight titlepoint,False,5723
propertyinfo sureclose,False,5724
ramquest total solution,True,5725
softpro,False,5726
softpro proform,False,5727
almaris e-learning systems financial accounting tutor,False,5728
blackboard learn,False,5729
collaborative editing software,False,5730
course management system software,False,5731
desire2learn,False,5732
doc cop,False,5733
google scholar,False,5734
image scanning software,False,5735
iparadigms turnitin,False,5736
sakai cle,False,5737
spss,False,5738
object oriented programming software,False,5739
programming languages,False,5740
autodesk 3d studio design,True,5741
autodesk ecotect analysis,False,5742
autodesk mudbox,False,5743
blender,False,5744
mcneel rhinoceros,True,5745
data management software,False,5746
web page design software,False,5747
aipotu,False,5748
graphics creation software,False,5749
plos computational biology,False,5750
sound pressure analysis equipment,False,5751
the gene explorer,False,5752
the mathworks simbiology,False,5753
the protein investigator,False,5754
the virtual genetics lab,False,5755
leica geosystems erdas imagine software,False,5756
ansys fluent,False,5757
cgg hampsonrussell,False,5758
geocenter seisup,False,5759
golden software voxler,False,5760
halliburton landmark geoprobe,False,5761
hydesoft computing dplot,False,5762
ihs kingdom,False,5763
ihs petra,False,5764
ikon science rokdoc,False,5765
itt exelis visual information solutions envi,False,5766
midland valley move suite,True,5767
opendtect,False,5768
platte river associates basinmod,False,5769
quality positioning services fledermaus,False,5770
tecplot software,False,5771
wavemetrics igor pro,False,5772
auto3dem,False,5773
ccp4,False,5774
ihrsr++,False,5775
mosflm,False,5776
perkinelmer chemoffice chem3d,False,5777
perkinelmer chemoffice chemdraw,False,5778
perkinelmer chemoffice suite,False,5779
geographic information system gis systems,False,5780
fftpack,False,5781
fftw,False,5782
geant4,False,5783
gipsy-oasis,False,5784
gravitation software,False,5785
lapack,False,5786
plotutils,False,5787
plplot,False,5788
vasp data viewer,False,5789
digitizing software,False,5790
gibbscam,True,5791
econport,False,5792
estima rats,False,5793
fear,False,5794
jessx,False,5795
python experimental economics toolkit peet,False,5796
time series modeling tsm software,False,5797
z-tree,False,5798
zocalo,False,5799
clark labs cartalinx,False,5800
clark labs idrisi,False,5801
contextminer,False,5802
empirisoft medialab,False,5803
polca,False,5804
w-nominate,False,5805
biomedical imaging resource analyze,False,5806
cedrus superlab pro,False,5807
cengage learning sniffy the virtual rat,False,5808
empirisoft directrt,False,5809
epsych,False,5810
freesurfer,False,5811
millisecond software inquisit,False,5812
multivariate software eqs,False,5813
psychology software tools e-prime,False,5814
psychology software tools mri simulator,False,5815
psychophysics toolbox,False,5816
psychsim,False,5817
psyscope,False,5818
psyscript,False,5819
sona systems experiment management system,False,5820
